record_number,temperature,suitable_living_temp_cod,suitable_spawning_temp_cod,preferred_spawning_temp_cod
82469,7.550000190734863,true,true,false
82470,7.550000190734863,true,true,false
82471,7.550000190734863,true,true,false
82472,7.539999961853027,true,true,false
82473,7.53000020980835,true,true,false
82474,7.53000020980835,true,true,false
82475,7.539999961853027,true,true,false
82476,7.539999961853027,true,true,false
82477,7.550000190734863,true,true,false
82478,7.539999961853027,true,true,false
82479,7.539999961853027,true,true,false
82480,7.559999942779541,true,true,false
82481,7.550000190734863,true,true,false
82482,7.539999961853027,true,true,false
82483,7.539999961853027,true,true,false
82484,7.550000190734863,true,true,false
82485,7.550000190734863,true,true,false
82486,7.519999980926514,true,true,false
82487,7.53000020980835,true,true,false
82488,7.53000020980835,true,true,false
82489,7.539999961853027,true,true,false
82490,7.519999980926514,true,true,false
82491,7.539999961853027,true,true,false
82492,7.550000190734863,true,true,false
82493,7.539999961853027,true,true,false
82494,7.550000190734863,true,true,false
82495,7.53000020980835,true,true,false
82496,7.519999980926514,true,true,false
82497,7.519999980926514,true,true,false
82498,7.539999961853027,true,true,false
82499,7.539999961853027,true,true,false
82500,7.519999980926514,true,true,false
82501,7.53000020980835,true,true,false
82502,7.53000020980835,true,true,false
82503,7.550000190734863,true,true,false
82504,7.519999980926514,true,true,false
82505,7.53000020980835,true,true,false
82506,7.539999961853027,true,true,false
82507,7.539999961853027,true,true,false
82508,7.519999980926514,true,true,false
82509,7.53000020980835,true,true,false
82510,7.53000020980835,true,true,false
82511,7.539999961853027,true,true,false
82512,7.53000020980835,true,true,false
82513,7.539999961853027,true,true,false
82514,7.539999961853027,true,true,false
82515,7.53000020980835,true,true,false
82516,7.53000020980835,true,true,false
82517,7.53000020980835,true,true,false
82518,7.519999980926514,true,true,false
82519,7.539999961853027,true,true,false
82520,7.519999980926514,true,true,false
82521,7.539999961853027,true,true,false
82522,7.53000020980835,true,true,false
82523,7.519999980926514,true,true,false
82524,7.53000020980835,true,true,false
82525,7.539999961853027,true,true,false
82526,7.53000020980835,true,true,false
82527,7.550000190734863,true,true,false
82528,7.53000020980835,true,true,false
82529,7.550000190734863,true,true,false
82530,7.539999961853027,true,true,false
82531,7.539999961853027,true,true,false
82532,7.559999942779541,true,true,false
82533,7.579999923706055,true,true,false
82534,7.599999904632568,true,true,false
82535,7.590000152587891,true,true,false
82536,7.599999904632568,true,true,false
82537,7.610000133514404,true,true,false
82538,7.590000152587891,true,true,false
82539,7.599999904632568,true,true,false
82540,7.619999885559082,true,true,false
82541,7.630000114440918,true,true,false
82542,7.619999885559082,true,true,false
82543,7.610000133514404,true,true,false
82544,7.619999885559082,true,true,false
82545,7.619999885559082,true,true,false
82546,7.619999885559082,true,true,false
82547,7.619999885559082,true,true,false
82548,7.619999885559082,true,true,false
82549,7.619999885559082,true,true,false
82550,7.630000114440918,true,true,false
82551,7.619999885559082,true,true,false
82552,7.630000114440918,true,true,false
82553,7.630000114440918,true,true,false
82554,7.630000114440918,true,true,false
82555,7.619999885559082,true,true,false
82556,7.650000095367432,true,true,false
82557,7.639999866485596,true,true,false
82558,7.650000095367432,true,true,false
82559,7.639999866485596,true,true,false
82560,7.639999866485596,true,true,false
82561,7.650000095367432,true,true,false
82562,7.650000095367432,true,true,false
82563,7.679999828338623,true,true,false
82564,7.679999828338623,true,true,false
82565,7.679999828338623,true,true,false
82566,7.679999828338623,true,true,false
82567,7.670000076293945,true,true,false
82568,7.670000076293945,true,true,false
82569,7.690000057220459,true,true,false
82570,7.679999828338623,true,true,false
82571,7.690000057220459,true,true,false
82572,7.659999847412109,true,true,false
82573,7.670000076293945,true,true,false
82574,7.679999828338623,true,true,false
82575,7.650000095367432,true,true,false
82576,7.670000076293945,true,true,false
82577,7.659999847412109,true,true,false
82578,7.670000076293945,true,true,false
82579,7.670000076293945,true,true,false
82580,7.670000076293945,true,true,false
82581,7.679999828338623,true,true,false
82582,7.690000057220459,true,true,false
82583,7.659999847412109,true,true,false
82584,7.670000076293945,true,true,false
82585,7.650000095367432,true,true,false
82586,7.690000057220459,true,true,false
82587,7.690000057220459,true,true,false
82588,7.670000076293945,true,true,false
82589,7.670000076293945,true,true,false
82590,7.659999847412109,true,true,false
82591,7.659999847412109,true,true,false
82592,7.670000076293945,true,true,false
82593,7.670000076293945,true,true,false
82594,7.659999847412109,true,true,false
82595,7.670000076293945,true,true,false
82596,7.670000076293945,true,true,false
82597,7.630000114440918,true,true,false
82598,7.619999885559082,true,true,false
82599,7.619999885559082,true,true,false
82600,7.610000133514404,true,true,false
82601,7.630000114440918,true,true,false
82602,7.639999866485596,true,true,false
82603,7.650000095367432,true,true,false
82604,7.639999866485596,true,true,false
82605,7.639999866485596,true,true,false
82606,7.639999866485596,true,true,false
82607,7.650000095367432,true,true,false
82608,7.610000133514404,true,true,false
82609,7.650000095367432,true,true,false
82610,7.630000114440918,true,true,false
82611,7.630000114440918,true,true,false
82612,7.619999885559082,true,true,false
82613,7.599999904632568,true,true,false
82614,7.619999885559082,true,true,false
82615,7.619999885559082,true,true,false
82616,7.590000152587891,true,true,false
82617,7.619999885559082,true,true,false
82618,7.619999885559082,true,true,false
82619,7.619999885559082,true,true,false
82620,7.619999885559082,true,true,false
82621,7.619999885559082,true,true,false
82622,7.610000133514404,true,true,false
82623,7.619999885559082,true,true,false
82624,7.610000133514404,true,true,false
82625,7.619999885559082,true,true,false
82626,7.610000133514404,true,true,false
82627,7.599999904632568,true,true,false
82628,7.590000152587891,true,true,false
82629,7.599999904632568,true,true,false
82630,7.579999923706055,true,true,false
82631,7.579999923706055,true,true,false
82632,7.590000152587891,true,true,false
82633,7.590000152587891,true,true,false
82634,7.590000152587891,true,true,false
82635,7.579999923706055,true,true,false
82636,7.599999904632568,true,true,false
82637,7.579999923706055,true,true,false
82638,7.590000152587891,true,true,false
82639,7.599999904632568,true,true,false
82640,7.590000152587891,true,true,false
82641,7.579999923706055,true,true,false
82642,7.570000171661377,true,true,false
82643,7.579999923706055,true,true,false
82644,7.579999923706055,true,true,false
82645,7.579999923706055,true,true,false
82646,7.590000152587891,true,true,false
82647,7.579999923706055,true,true,false
82648,7.590000152587891,true,true,false
82649,7.579999923706055,true,true,false
82650,7.579999923706055,true,true,false
82651,7.590000152587891,true,true,false
82652,7.590000152587891,true,true,false
82653,7.590000152587891,true,true,false
82654,7.610000133514404,true,true,false
82655,7.599999904632568,true,true,false
82656,7.590000152587891,true,true,false
82657,7.619999885559082,true,true,false
82658,7.590000152587891,true,true,false
82659,7.579999923706055,true,true,false
82660,7.559999942779541,true,true,false
82661,7.570000171661377,true,true,false
82662,7.590000152587891,true,true,false
82663,7.559999942779541,true,true,false
82664,7.570000171661377,true,true,false
82665,7.559999942779541,true,true,false
82666,7.570000171661377,true,true,false
82667,7.559999942779541,true,true,false
82668,7.579999923706055,true,true,false
82669,7.579999923706055,true,true,false
82670,7.579999923706055,true,true,false
82671,7.570000171661377,true,true,false
82672,7.570000171661377,true,true,false
82673,7.590000152587891,true,true,false
82674,7.570000171661377,true,true,false
82675,7.570000171661377,true,true,false
82676,7.570000171661377,true,true,false
82677,7.559999942779541,true,true,false
82678,7.570000171661377,true,true,false
82679,7.559999942779541,true,true,false
82680,7.570000171661377,true,true,false
82681,7.579999923706055,true,true,false
82682,7.570000171661377,true,true,false
82683,7.579999923706055,true,true,false
82684,7.570000171661377,true,true,false
82685,7.590000152587891,true,true,false
82686,7.570000171661377,true,true,false
82687,7.590000152587891,true,true,false
82688,7.570000171661377,true,true,false
82689,7.590000152587891,true,true,false
82690,7.570000171661377,true,true,false
82691,7.570000171661377,true,true,false
82692,7.579999923706055,true,true,false
82693,7.579999923706055,true,true,false
82694,7.579999923706055,true,true,false
82695,7.579999923706055,true,true,false
82696,7.619999885559082,true,true,false
82697,7.570000171661377,true,true,false
82698,7.590000152587891,true,true,false
82699,7.570000171661377,true,true,false
82700,7.579999923706055,true,true,false
82701,7.559999942779541,true,true,false
82702,7.559999942779541,true,true,false
82703,7.559999942779541,true,true,false
82704,7.559999942779541,true,true,false
82705,7.579999923706055,true,true,false
82706,7.590000152587891,true,true,false
82707,7.570000171661377,true,true,false
82708,7.570000171661377,true,true,false
82709,7.570000171661377,true,true,false
82710,7.570000171661377,true,true,false
82711,7.570000171661377,true,true,false
82712,7.590000152587891,true,true,false
82713,7.579999923706055,true,true,false
82714,7.559999942779541,true,true,false
82715,7.579999923706055,true,true,false
82716,7.579999923706055,true,true,false
82717,7.559999942779541,true,true,false
82718,7.579999923706055,true,true,false
82719,7.559999942779541,true,true,false
82720,7.559999942779541,true,true,false
82721,7.570000171661377,true,true,false
82722,7.550000190734863,true,true,false
82723,7.539999961853027,true,true,false
82724,7.539999961853027,true,true,false
82725,7.559999942779541,true,true,false
82726,7.559999942779541,true,true,false
82727,7.539999961853027,true,true,false
82728,7.550000190734863,true,true,false
82729,7.53000020980835,true,true,false
82730,7.53000020980835,true,true,false
82731,7.53000020980835,true,true,false
82732,7.539999961853027,true,true,false
82733,7.539999961853027,true,true,false
82734,7.53000020980835,true,true,false
82735,7.539999961853027,true,true,false
82736,7.53000020980835,true,true,false
82737,7.550000190734863,true,true,false
82738,7.53000020980835,true,true,false
82739,7.570000171661377,true,true,false
82740,7.539999961853027,true,true,false
82741,7.53000020980835,true,true,false
82742,7.539999961853027,true,true,false
82743,7.539999961853027,true,true,false
82744,7.539999961853027,true,true,false
82745,7.53000020980835,true,true,false
82746,7.539999961853027,true,true,false
82747,7.539999961853027,true,true,false
82748,7.550000190734863,true,true,false
82749,7.539999961853027,true,true,false
82750,7.550000190734863,true,true,false
82751,7.550000190734863,true,true,false
82752,7.550000190734863,true,true,false
82753,7.559999942779541,true,true,false
82754,7.550000190734863,true,true,false
82755,7.550000190734863,true,true,false
82756,7.559999942779541,true,true,false
82757,7.550000190734863,true,true,false
82758,7.559999942779541,true,true,false
82759,7.570000171661377,true,true,false
82760,7.570000171661377,true,true,false
82761,7.579999923706055,true,true,false
82762,7.590000152587891,true,true,false
82763,7.590000152587891,true,true,false
82764,7.570000171661377,true,true,false
82765,7.579999923706055,true,true,false
82766,7.590000152587891,true,true,false
82767,7.619999885559082,true,true,false
82768,7.610000133514404,true,true,false
82769,7.630000114440918,true,true,false
82770,7.630000114440918,true,true,false
82771,7.639999866485596,true,true,false
82772,7.630000114440918,true,true,false
82773,7.650000095367432,true,true,false
82774,7.650000095367432,true,true,false
82775,7.599999904632568,true,true,false
82776,7.590000152587891,true,true,false
82777,7.590000152587891,true,true,false
82778,7.579999923706055,true,true,false
82779,7.579999923706055,true,true,false
82780,7.590000152587891,true,true,false
82781,7.559999942779541,true,true,false
82782,7.590000152587891,true,true,false
82783,7.590000152587891,true,true,false
82784,7.579999923706055,true,true,false
82785,7.559999942779541,true,true,false
82786,7.570000171661377,true,true,false
82787,7.570000171661377,true,true,false
82788,7.579999923706055,true,true,false
82789,7.559999942779541,true,true,false
82790,7.570000171661377,true,true,false
82791,7.570000171661377,true,true,false
82792,7.559999942779541,true,true,false
82793,7.550000190734863,true,true,false
82794,7.539999961853027,true,true,false
82795,7.550000190734863,true,true,false
82796,7.550000190734863,true,true,false
82797,7.550000190734863,true,true,false
82798,7.53000020980835,true,true,false
82799,7.539999961853027,true,true,false
82800,7.539999961853027,true,true,false
82801,7.559999942779541,true,true,false
82802,7.559999942779541,true,true,false
82803,7.539999961853027,true,true,false
82804,7.550000190734863,true,true,false
82805,7.539999961853027,true,true,false
82806,7.539999961853027,true,true,false
82807,7.550000190734863,true,true,false
82808,7.539999961853027,true,true,false
82809,7.539999961853027,true,true,false
82810,7.550000190734863,true,true,false
82811,7.539999961853027,true,true,false
82812,7.559999942779541,true,true,false
82813,7.539999961853027,true,true,false
82814,7.53000020980835,true,true,false
82815,7.550000190734863,true,true,false
82816,7.53000020980835,true,true,false
82817,7.53000020980835,true,true,false
82818,7.53000020980835,true,true,false
82819,7.550000190734863,true,true,false
82820,7.539999961853027,true,true,false
82821,7.550000190734863,true,true,false
82822,7.559999942779541,true,true,false
82823,7.550000190734863,true,true,false
82824,7.539999961853027,true,true,false
82825,7.550000190734863,true,true,false
82826,7.539999961853027,true,true,false
82827,7.539999961853027,true,true,false
82828,7.550000190734863,true,true,false
82829,7.550000190734863,true,true,false
82830,7.550000190734863,true,true,false
82831,7.539999961853027,true,true,false
82832,7.53000020980835,true,true,false
82833,7.539999961853027,true,true,false
82834,7.550000190734863,true,true,false
82835,7.539999961853027,true,true,false
82836,7.550000190734863,true,true,false
82837,7.550000190734863,true,true,false
82838,7.550000190734863,true,true,false
82839,7.550000190734863,true,true,false
82840,7.539999961853027,true,true,false
82841,7.539999961853027,true,true,false
82842,7.550000190734863,true,true,false
82843,7.539999961853027,true,true,false
82844,7.559999942779541,true,true,false
82845,7.559999942779541,true,true,false
82846,7.550000190734863,true,true,false
82847,7.559999942779541,true,true,false
82848,7.559999942779541,true,true,false
82849,7.559999942779541,true,true,false
82850,7.550000190734863,true,true,false
82851,7.570000171661377,true,true,false
82852,7.550000190734863,true,true,false
82853,7.559999942779541,true,true,false
82854,7.550000190734863,true,true,false
82855,7.550000190734863,true,true,false
82856,7.550000190734863,true,true,false
82857,7.559999942779541,true,true,false
82858,7.550000190734863,true,true,false
82859,7.550000190734863,true,true,false
82860,7.550000190734863,true,true,false
82861,7.559999942779541,true,true,false
82862,7.559999942779541,true,true,false
82863,7.559999942779541,true,true,false
82864,7.550000190734863,true,true,false
82865,7.559999942779541,true,true,false
82866,7.539999961853027,true,true,false
82867,7.570000171661377,true,true,false
82868,7.570000171661377,true,true,false
82869,7.559999942779541,true,true,false
82870,7.559999942779541,true,true,false
82871,7.570000171661377,true,true,false
82872,7.559999942779541,true,true,false
82873,7.559999942779541,true,true,false
82874,7.559999942779541,true,true,false
82875,7.559999942779541,true,true,false
82876,7.559999942779541,true,true,false
82877,7.559999942779541,true,true,false
82878,7.559999942779541,true,true,false
82879,7.570000171661377,true,true,false
82880,7.559999942779541,true,true,false
82881,7.559999942779541,true,true,false
82882,7.559999942779541,true,true,false
82883,7.550000190734863,true,true,false
82884,7.579999923706055,true,true,false
82885,7.559999942779541,true,true,false
82886,7.559999942779541,true,true,false
82887,7.550000190734863,true,true,false
82888,7.559999942779541,true,true,false
82889,7.559999942779541,true,true,false
82890,7.550000190734863,true,true,false
82891,7.570000171661377,true,true,false
82892,7.559999942779541,true,true,false
82893,7.559999942779541,true,true,false
82894,7.559999942779541,true,true,false
82895,7.559999942779541,true,true,false
82896,7.550000190734863,true,true,false
82897,7.559999942779541,true,true,false
82898,7.570000171661377,true,true,false
82899,7.570000171661377,true,true,false
82900,7.550000190734863,true,true,false
82901,7.550000190734863,true,true,false
82902,7.539999961853027,true,true,false
82903,7.559999942779541,true,true,false
82904,7.559999942779541,true,true,false
82905,7.550000190734863,true,true,false
82906,7.570000171661377,true,true,false
82907,7.550000190734863,true,true,false
82908,7.559999942779541,true,true,false
82909,7.550000190734863,true,true,false
82910,7.570000171661377,true,true,false
82911,7.550000190734863,true,true,false
82912,7.550000190734863,true,true,false
82913,7.559999942779541,true,true,false
82914,7.539999961853027,true,true,false
82915,7.550000190734863,true,true,false
82916,7.539999961853027,true,true,false
82917,7.550000190734863,true,true,false
82918,7.539999961853027,true,true,false
82919,7.559999942779541,true,true,false
82920,7.570000171661377,true,true,false
82921,7.559999942779541,true,true,false
82922,7.559999942779541,true,true,false
82923,7.550000190734863,true,true,false
82924,7.539999961853027,true,true,false
82925,7.539999961853027,true,true,false
82926,7.539999961853027,true,true,false
82927,7.539999961853027,true,true,false
82928,7.559999942779541,true,true,false
82929,7.550000190734863,true,true,false
82930,7.539999961853027,true,true,false
82931,7.550000190734863,true,true,false
82932,7.539999961853027,true,true,false
82933,7.550000190734863,true,true,false
82934,7.550000190734863,true,true,false
82935,7.539999961853027,true,true,false
82936,7.550000190734863,true,true,false
82937,7.550000190734863,true,true,false
82938,7.53000020980835,true,true,false
82939,7.550000190734863,true,true,false
82940,7.539999961853027,true,true,false
82941,7.550000190734863,true,true,false
82942,7.539999961853027,true,true,false
82943,7.550000190734863,true,true,false
82944,7.559999942779541,true,true,false
82945,7.550000190734863,true,true,false
82946,7.550000190734863,true,true,false
82947,7.550000190734863,true,true,false
82948,7.539999961853027,true,true,false
82949,7.539999961853027,true,true,false
82950,7.53000020980835,true,true,false
82951,7.539999961853027,true,true,false
82952,7.550000190734863,true,true,false
82953,7.539999961853027,true,true,false
82954,7.53000020980835,true,true,false
82955,7.559999942779541,true,true,false
82956,7.539999961853027,true,true,false
82957,7.539999961853027,true,true,false
82958,7.53000020980835,true,true,false
82959,7.53000020980835,true,true,false
82960,7.550000190734863,true,true,false
82961,7.550000190734863,true,true,false
82962,7.550000190734863,true,true,false
82963,7.550000190734863,true,true,false
82964,7.53000020980835,true,true,false
82965,7.539999961853027,true,true,false
82966,7.550000190734863,true,true,false
82967,7.539999961853027,true,true,false
82968,7.550000190734863,true,true,false
82969,7.539999961853027,true,true,false
82970,7.539999961853027,true,true,false
82971,7.539999961853027,true,true,false
82972,7.550000190734863,true,true,false
82973,7.53000020980835,true,true,false
82974,7.539999961853027,true,true,false
82975,7.53000020980835,true,true,false
82976,7.539999961853027,true,true,false
82977,7.53000020980835,true,true,false
82978,7.53000020980835,true,true,false
82979,7.550000190734863,true,true,false
82980,7.519999980926514,true,true,false
82981,7.53000020980835,true,true,false
82982,7.519999980926514,true,true,false
82983,7.519999980926514,true,true,false
82984,7.519999980926514,true,true,false
82985,7.519999980926514,true,true,false
82986,7.53000020980835,true,true,false
82987,7.53000020980835,true,true,false
82988,7.510000228881836,true,true,false
82989,7.519999980926514,true,true,false
82990,7.5,true,true,false
82991,7.510000228881836,true,true,false
82992,7.510000228881836,true,true,false
82993,7.489999771118164,true,true,false
82994,7.489999771118164,true,true,false
82995,7.489999771118164,true,true,false
82996,7.489999771118164,true,true,false
82997,7.480000019073486,true,true,false
82998,7.489999771118164,true,true,false
82999,7.5,true,true,false
83000,7.480000019073486,true,true,false
83001,7.489999771118164,true,true,false
83002,7.489999771118164,true,true,false
83003,7.510000228881836,true,true,false
83004,7.489999771118164,true,true,false
83005,7.489999771118164,true,true,false
83006,7.480000019073486,true,true,false
83007,7.489999771118164,true,true,false
83008,7.480000019073486,true,true,false
83009,7.480000019073486,true,true,false
83010,7.489999771118164,true,true,false
83011,7.5,true,true,false
83012,7.5,true,true,false
83013,7.489999771118164,true,true,false
83014,7.46999979019165,true,true,false
83015,7.5,true,true,false
83016,7.489999771118164,true,true,false
83017,7.5,true,true,false
83018,7.489999771118164,true,true,false
83019,7.480000019073486,true,true,false
83020,7.480000019073486,true,true,false
83021,7.489999771118164,true,true,false
83022,7.510000228881836,true,true,false
83023,7.489999771118164,true,true,false
83024,7.5,true,true,false
83025,7.5,true,true,false
83026,7.5,true,true,false
83027,7.5,true,true,false
83028,7.489999771118164,true,true,false
83029,7.489999771118164,true,true,false
83030,7.5,true,true,false
83031,7.5,true,true,false
83032,7.489999771118164,true,true,false
83033,7.489999771118164,true,true,false
83034,7.5,true,true,false
83035,7.489999771118164,true,true,false
83036,7.480000019073486,true,true,false
83037,7.46999979019165,true,true,false
83038,7.5,true,true,false
83039,7.5,true,true,false
83040,7.489999771118164,true,true,false
83041,7.510000228881836,true,true,false
83042,7.489999771118164,true,true,false
83043,7.489999771118164,true,true,false
83044,7.480000019073486,true,true,false
83045,7.489999771118164,true,true,false
83046,7.5,true,true,false
83047,7.5,true,true,false
83048,7.5,true,true,false
83049,7.5,true,true,false
83050,7.489999771118164,true,true,false
83051,7.5,true,true,false
83052,7.489999771118164,true,true,false
83053,7.489999771118164,true,true,false
83054,7.489999771118164,true,true,false
83055,7.489999771118164,true,true,false
83056,7.5,true,true,false
83057,7.5,true,true,false
83058,7.5,true,true,false
83059,7.5,true,true,false
83060,7.5,true,true,false
83061,7.510000228881836,true,true,false
83062,7.480000019073486,true,true,false
83063,7.5,true,true,false
83064,7.5,true,true,false
83065,7.489999771118164,true,true,false
83066,7.5,true,true,false
83067,7.5,true,true,false
83068,7.489999771118164,true,true,false
83069,7.489999771118164,true,true,false
83070,7.480000019073486,true,true,false
83071,7.5,true,true,false
83072,7.5,true,true,false
83073,7.480000019073486,true,true,false
83074,7.510000228881836,true,true,false
83075,7.510000228881836,true,true,false
83076,7.5,true,true,false
83077,7.5,true,true,false
83078,7.5,true,true,false
83079,7.510000228881836,true,true,false
83080,7.510000228881836,true,true,false
83081,7.489999771118164,true,true,false
83082,7.5,true,true,false
83083,7.510000228881836,true,true,false
83084,7.510000228881836,true,true,false
83085,7.5,true,true,false
83086,7.5,true,true,false
83087,7.489999771118164,true,true,false
83088,7.510000228881836,true,true,false
83089,7.5,true,true,false
83090,7.510000228881836,true,true,false
83091,7.489999771118164,true,true,false
83092,7.510000228881836,true,true,false
83093,7.510000228881836,true,true,false
83094,7.489999771118164,true,true,false
83095,7.5,true,true,false
83096,7.489999771118164,true,true,false
83097,7.519999980926514,true,true,false
83098,7.53000020980835,true,true,false
83099,7.480000019073486,true,true,false
83100,7.489999771118164,true,true,false
83101,7.510000228881836,true,true,false
83102,7.510000228881836,true,true,false
83103,7.5,true,true,false
83104,7.53000020980835,true,true,false
83105,7.510000228881836,true,true,false
83106,7.510000228881836,true,true,false
83107,7.519999980926514,true,true,false
83108,7.519999980926514,true,true,false
83109,7.510000228881836,true,true,false
83110,7.519999980926514,true,true,false
83111,7.519999980926514,true,true,false
83112,7.5,true,true,false
83113,7.5,true,true,false
83114,7.489999771118164,true,true,false
83115,7.5,true,true,false
83116,7.510000228881836,true,true,false
83117,7.5,true,true,false
83118,7.510000228881836,true,true,false
83119,7.5,true,true,false
83120,7.480000019073486,true,true,false
83121,7.510000228881836,true,true,false
83122,7.5,true,true,false
83123,7.489999771118164,true,true,false
83124,7.5,true,true,false
83125,7.5,true,true,false
83126,7.5,true,true,false
83127,7.510000228881836,true,true,false
83128,7.5,true,true,false
83129,7.5,true,true,false
83130,7.480000019073486,true,true,false
83131,7.519999980926514,true,true,false
83132,7.5,true,true,false
83133,7.510000228881836,true,true,false
83134,7.489999771118164,true,true,false
83135,7.5,true,true,false
83136,7.510000228881836,true,true,false
83137,7.5,true,true,false
83138,7.489999771118164,true,true,false
83139,7.5,true,true,false
83140,7.5,true,true,false
83141,7.489999771118164,true,true,false
83142,7.480000019073486,true,true,false
83143,7.510000228881836,true,true,false
83144,7.519999980926514,true,true,false
83145,7.5,true,true,false
83146,7.5,true,true,false
83147,7.5,true,true,false
83148,7.5,true,true,false
83149,7.489999771118164,true,true,false
83150,7.489999771118164,true,true,false
83151,7.480000019073486,true,true,false
83152,7.489999771118164,true,true,false
83153,7.5,true,true,false
83154,7.489999771118164,true,true,false
83155,7.510000228881836,true,true,false
83156,7.5,true,true,false
83157,7.5,true,true,false
83158,7.510000228881836,true,true,false
83159,7.5,true,true,false
83160,7.5,true,true,false
83161,7.519999980926514,true,true,false
83162,7.519999980926514,true,true,false
83163,7.489999771118164,true,true,false
83164,7.519999980926514,true,true,false
83165,7.519999980926514,true,true,false
83166,7.519999980926514,true,true,false
83167,7.5,true,true,false
83168,7.519999980926514,true,true,false
83169,7.510000228881836,true,true,false
83170,7.510000228881836,true,true,false
83171,7.519999980926514,true,true,false
83172,7.5,true,true,false
83173,7.510000228881836,true,true,false
83174,7.510000228881836,true,true,false
83175,7.519999980926514,true,true,false
83176,7.510000228881836,true,true,false
83177,7.519999980926514,true,true,false
83178,7.519999980926514,true,true,false
83179,7.510000228881836,true,true,false
83180,7.519999980926514,true,true,false
83181,7.510000228881836,true,true,false
83182,7.519999980926514,true,true,false
83183,7.510000228881836,true,true,false
83184,7.519999980926514,true,true,false
83185,7.5,true,true,false
83186,7.519999980926514,true,true,false
83187,7.519999980926514,true,true,false
83188,7.519999980926514,true,true,false
83189,7.53000020980835,true,true,false
83190,7.53000020980835,true,true,false
83191,7.519999980926514,true,true,false
83192,7.519999980926514,true,true,false
83193,7.53000020980835,true,true,false
83194,7.519999980926514,true,true,false
83195,7.539999961853027,true,true,false
83196,7.519999980926514,true,true,false
83197,7.539999961853027,true,true,false
83198,7.510000228881836,true,true,false
83199,7.510000228881836,true,true,false
83200,7.519999980926514,true,true,false
83201,7.519999980926514,true,true,false
83202,7.53000020980835,true,true,false
83203,7.53000020980835,true,true,false
83204,7.519999980926514,true,true,false
83205,7.53000020980835,true,true,false
83206,7.539999961853027,true,true,false
83207,7.519999980926514,true,true,false
83208,7.510000228881836,true,true,false
83209,7.510000228881836,true,true,false
83210,7.510000228881836,true,true,false
83211,7.53000020980835,true,true,false
83212,7.519999980926514,true,true,false
83213,7.53000020980835,true,true,false
83214,7.53000020980835,true,true,false
83215,7.539999961853027,true,true,false
83216,7.53000020980835,true,true,false
83217,7.53000020980835,true,true,false
83218,7.53000020980835,true,true,false
83219,7.519999980926514,true,true,false
83220,7.519999980926514,true,true,false
83221,7.53000020980835,true,true,false
83222,7.519999980926514,true,true,false
83223,7.519999980926514,true,true,false
83224,7.539999961853027,true,true,false
83225,7.519999980926514,true,true,false
83226,7.519999980926514,true,true,false
83227,7.53000020980835,true,true,false
83228,7.539999961853027,true,true,false
83229,7.539999961853027,true,true,false
83230,7.53000020980835,true,true,false
83231,7.53000020980835,true,true,false
83232,7.539999961853027,true,true,false
83233,7.539999961853027,true,true,false
83234,7.550000190734863,true,true,false
83235,7.519999980926514,true,true,false
83236,7.53000020980835,true,true,false
83237,7.559999942779541,true,true,false
83238,7.550000190734863,true,true,false
83239,7.550000190734863,true,true,false
83240,7.550000190734863,true,true,false
83241,7.539999961853027,true,true,false
83242,7.550000190734863,true,true,false
83243,7.559999942779541,true,true,false
83244,7.53000020980835,true,true,false
83245,7.539999961853027,true,true,false
83246,7.550000190734863,true,true,false
83247,7.550000190734863,true,true,false
83248,7.539999961853027,true,true,false
83249,7.559999942779541,true,true,false
83250,7.539999961853027,true,true,false
83251,7.550000190734863,true,true,false
83252,7.539999961853027,true,true,false
83253,7.559999942779541,true,true,false
83254,7.550000190734863,true,true,false
83255,7.550000190734863,true,true,false
83256,7.550000190734863,true,true,false
83257,7.559999942779541,true,true,false
83258,7.559999942779541,true,true,false
83259,7.559999942779541,true,true,false
83260,7.550000190734863,true,true,false
83261,7.539999961853027,true,true,false
83262,7.559999942779541,true,true,false
83263,7.550000190734863,true,true,false
83264,7.559999942779541,true,true,false
83265,7.550000190734863,true,true,false
83266,7.559999942779541,true,true,false
83267,7.559999942779541,true,true,false
83268,7.570000171661377,true,true,false
83269,7.559999942779541,true,true,false
83270,7.559999942779541,true,true,false
83271,7.570000171661377,true,true,false
83272,7.559999942779541,true,true,false
83273,7.559999942779541,true,true,false
83274,7.559999942779541,true,true,false
83275,7.570000171661377,true,true,false
83276,7.570000171661377,true,true,false
83277,7.559999942779541,true,true,false
83278,7.559999942779541,true,true,false
83279,7.559999942779541,true,true,false
83280,7.550000190734863,true,true,false
83281,7.599999904632568,true,true,false
83282,7.570000171661377,true,true,false
83283,7.559999942779541,true,true,false
83284,7.559999942779541,true,true,false
83285,7.559999942779541,true,true,false
83286,7.559999942779541,true,true,false
83287,7.559999942779541,true,true,false
83288,7.550000190734863,true,true,false
83289,7.559999942779541,true,true,false
83290,7.570000171661377,true,true,false
83291,7.570000171661377,true,true,false
83292,7.559999942779541,true,true,false
83293,7.550000190734863,true,true,false
83294,7.550000190734863,true,true,false
83295,7.550000190734863,true,true,false
83296,7.559999942779541,true,true,false
83297,7.570000171661377,true,true,false
83298,7.550000190734863,true,true,false
83299,7.550000190734863,true,true,false
83300,7.550000190734863,true,true,false
83301,7.550000190734863,true,true,false
83302,7.550000190734863,true,true,false
83303,7.550000190734863,true,true,false
83304,7.539999961853027,true,true,false
